restaurant_id,restaurant_name,raw_menu_item_name,raw_price,raw_category,source_url,source_file,collected_at,notes,price_sgd,price_note,description,source_type
T036,JINJJA Chicken,Meal,S$11.70,Jinjja Chicken Popular Menu,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,11.70,fixed,,price_page
T036,JINJJA Chicken,Ala Carte,S$8.90,Jinjja Chicken Popular Menu,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.90,fixed,,price_page
T036,JINJJA Chicken,Meal,S$11.70,Jinjja Chicken Popular Menu,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,11.70,fixed,,price_page
T036,JINJJA Chicken,Ala Carte,S$8.90,Jinjja Chicken Popular Menu,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.90,fixed,,price_page
T036,JINJJA Chicken,Meal,S$11.70,Jinjja Chicken Popular Menu,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,11.70,fixed,,price_page
T036,JINJJA Chicken,6 pieces,S$11.70,Jinjja Chicken (SPICY POTATO CHIPS And Drinks Sets),https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,11.70,fixed,,price_page
T036,JINJJA Chicken,12 pieces,S$18.70,Jinjja Chicken (SPICY POTATO CHIPS And Drinks Sets),https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,18.70,fixed,,price_page
T036,JINJJA Chicken,18 pieces,S$23.70,Jinjja Chicken (SPICY POTATO CHIPS And Drinks Sets),https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,23.70,fixed,,price_page
T036,JINJJA Chicken,3 pieces,S$12.70,Jinjja Chicken (SPICY POTATO CHIPS And Drinks Sets),https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,12.70,fixed,,price_page
T036,JINJJA Chicken,6 pieces,S$20.70,Jinjja Chicken (SPICY POTATO CHIPS And Drinks Sets),https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,20.70,fixed,,price_page
T036,JINJJA Chicken,9 pieces,S$28.70,Jinjja Chicken (SPICY POTATO CHIPS And Drinks Sets),https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,28.70,fixed,,price_page
T036,JINJJA Chicken,Wings Bap Set,S$11.70,Jinjja Chicken (SPICY POTATO CHIPS And Drinks Sets),https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,11.70,fixed,,price_page
T036,JINJJA Chicken,Drumstick Bap Set,S$11.70,Jinjja Chicken (SPICY POTATO CHIPS And Drinks Sets),https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,11.70,fixed,,price_page
T036,JINJJA Chicken,Kpop Chicken Set,S$8.30,Jinjja Chicken (SPICY POTATO CHIPS And Drinks Sets),https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.30,fixed,,price_page
T036,JINJJA Chicken,6 pieces,S$11.70,Jinjja Chicken (FRIES And Drinks Sets),https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,11.70,fixed,,price_page
T036,JINJJA Chicken,12 pieces,S$18.70,Jinjja Chicken (FRIES And Drinks Sets),https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,18.70,fixed,,price_page
T036,JINJJA Chicken,18 pieces,S$23.70,Jinjja Chicken (FRIES And Drinks Sets),https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,23.70,fixed,,price_page
T036,JINJJA Chicken,3 pieces,S$12.70,Jinjja Chicken (FRIES And Drinks Sets),https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,12.70,fixed,,price_page
T036,JINJJA Chicken,6 pieces,S$20.70,Jinjja Chicken (FRIES And Drinks Sets),https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,20.70,fixed,,price_page
T036,JINJJA Chicken,9 pieces,S$28.70,Jinjja Chicken (FRIES And Drinks Sets),https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,28.70,fixed,,price_page
T036,JINJJA Chicken,Wings Bap Set,S$11.70,Jinjja Chicken (FRIES And Drinks Sets),https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,11.70,fixed,,price_page
T036,JINJJA Chicken,Drumstick Bap Set,S$11.70,Jinjja Chicken (FRIES And Drinks Sets),https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,11.70,fixed,,price_page
T036,JINJJA Chicken,Kpop Chicken Set,S$8.30,Jinjja Chicken (FRIES And Drinks Sets),https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.30,fixed,,price_page
T036,JINJJA Chicken,Mini Bang x Coke Zero Bundle,S$ 42.90,Jinjja Chicken Promotions,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,42.90,fixed,,price_page
T036,JINJJA Chicken,Mini Bang Party Set,S$34.32,Jinjja Chicken Promotions,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,34.32,fixed,,price_page
T036,JINJJA Chicken,Ala Carte,S$9.52,Jinjja Chicken Promotions,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,9.52,fixed,,price_page
T036,JINJJA Chicken,Meal,S$11.76,Jinjja Chicken Promotions,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,11.76,fixed,,price_page
T036,JINJJA Chicken,6 pcs Ala Carte,S$8.90,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.90,fixed,,price_page
T036,JINJJA Chicken,12 pcs Ala Carte,S$15.90,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,15.90,fixed,,price_page
T036,JINJJA Chicken,18 pcs Ala Carte,S$20.90,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,20.90,fixed,,price_page
T036,JINJJA Chicken,6 pcs Meal,S$11.70,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,11.70,fixed,,price_page
T036,JINJJA Chicken,12 pcs Meal,S$18.70,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,18.70,fixed,,price_page
T036,JINJJA Chicken,18 pcs Meal,S$23.70,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,23.70,fixed,,price_page
T036,JINJJA Chicken,3 pcs Ala Carte,S$9.90,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,9.90,fixed,,price_page
T036,JINJJA Chicken,6 pcs Ala Carte,S$17.90,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,17.90,fixed,,price_page
T036,JINJJA Chicken,9 pcs Ala Carte,S$25.90,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,25.90,fixed,,price_page
T036,JINJJA Chicken,3 pcs Meal,S$12.70,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,12.70,fixed,,price_page
T036,JINJJA Chicken,6 pcs Meal,S$20.70,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,20.70,fixed,,price_page
T036,JINJJA Chicken,9 pcs Meal,S$28.70,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,28.70,fixed,,price_page
T036,JINJJA Chicken,Ala Carte,S$8.90,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.90,fixed,,price_page
T036,JINJJA Chicken,Meal,S$11.70,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,11.70,fixed,,price_page
T036,JINJJA Chicken,Ala Carte,S$8.90,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.90,fixed,,price_page
T036,JINJJA Chicken,Meal,S$11.70,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,11.70,fixed,,price_page
T036,JINJJA Chicken,Ala Carte,S$5.50,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,5.50,fixed,,price_page
T036,JINJJA Chicken,Meal,S$8.30,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.30,fixed,,price_page
T036,JINJJA Chicken,Ala Carte,S$9.50,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,9.50,fixed,,price_page
T036,JINJJA Chicken,Meal,S$12.30,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,12.30,fixed,,price_page
T036,JINJJA Chicken,Ala Carte,S$9.50,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,9.50,fixed,,price_page
T036,JINJJA Chicken,Meal,S$12.30,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,12.30,fixed,,price_page
T036,JINJJA Chicken,Ala Carte,S$9.50,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,9.50,fixed,,price_page
T036,JINJJA Chicken,Meal,S$12.30,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,12.30,fixed,,price_page
T036,JINJJA Chicken,Ala Carte,S$11.50,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,11.50,fixed,,price_page
T036,JINJJA Chicken,Meal,S$14.30,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,14.30,fixed,,price_page
T036,JINJJA Chicken,Ala Carte,S$9.50,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,9.50,fixed,,price_page
T036,JINJJA Chicken,Meal,S$12.30,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,12.30,fixed,,price_page
T036,JINJJA Chicken,Ala Carte,S$9.90,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,9.90,fixed,,price_page
T036,JINJJA Chicken,Meal,S$12.70,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,12.70,fixed,,price_page
T036,JINJJA Chicken,Ala Carte,S$8.90,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.90,fixed,,price_page
T036,JINJJA Chicken,Meal,S$12.70,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,12.70,fixed,,price_page
T036,JINJJA Chicken,Ala Carte,S$8.90,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.90,fixed,,price_page
T036,JINJJA Chicken,Meal,S$12.70,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,12.70,fixed,,price_page
T036,JINJJA Chicken,Ala Carte,S$9.90,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,9.90,fixed,,price_page
T036,JINJJA Chicken,Meal,S$12.70,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,12.70,fixed,,price_page
T036,JINJJA Chicken,Ala Carte,S$9.90,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,9.90,fixed,,price_page
T036,JINJJA Chicken,Meal,S$12.70,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,12.70,fixed,,price_page
T036,JINJJA Chicken,Ala Carte,S$8.90,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.90,fixed,,price_page
T036,JINJJA Chicken,Meal,S$11.70,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,11.70,fixed,,price_page
T036,JINJJA Chicken,Ala Carte,S$7.90,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,7.90,fixed,,price_page
T036,JINJJA Chicken,Meal,S$10.70,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,10.70,fixed,,price_page
T036,JINJJA Chicken,Ala Carte,S$8.90,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,8.90,fixed,,price_page
T036,JINJJA Chicken,Meal,S$11.70,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,11.70,fixed,,price_page
T036,JINJJA Chicken,Ala Carte,S$7.90,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,7.90,fixed,,price_page
T036,JINJJA Chicken,Meal,S$10.70,Jinjja Chicken Signature Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,10.70,fixed,,price_page
T036,JINJJA Chicken,Big Bang Set A,S$50.90,Jinjja Chicken Party Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,50.90,fixed,,price_page
T036,JINJJA Chicken,Big Bang Set B,S$85.90,Jinjja Chicken Party Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,85.90,fixed,,price_page
T036,JINJJA Chicken,Jinjja Wings Party Set,S$54.90,Jinjja Chicken Party Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,54.90,fixed,,price_page
T036,JINJJA Chicken,Jinjja Drumstick Party Set,S$54.90,Jinjja Chicken Party Sets,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,54.90,fixed,,price_page
T036,JINJJA Chicken,1 pack,S$3.20,Jinjja Chicken Sides,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.20,fixed,,price_page
T036,JINJJA Chicken,3 packs,S$6.00,Jinjja Chicken Sides,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,6.00,fixed,,price_page
T036,JINJJA Chicken,Small,S$3.20,Jinjja Chicken Sides,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.20,fixed,,price_page
T036,JINJJA Chicken,Large,S$3.90,Jinjja Chicken Sides,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.90,fixed,,price_page
T036,JINJJA Chicken,Small,S$3.90,Jinjja Chicken Sides,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.90,fixed,,price_page
T036,JINJJA Chicken,Large,S$4.90,Jinjja Chicken Sides,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,4.90,fixed,,price_page
T036,JINJJA Chicken,Kfries,S$7.90,Jinjja Chicken Sides,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,7.90,fixed,,price_page
T036,JINJJA Chicken,Mozzarella Cheese Sticks (4pcs),S$4.50,Jinjja Chicken Sides,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,4.50,fixed,,price_page
T036,JINJJA Chicken,Tteokbokki,S$3.90,Jinjja Chicken Sides,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.90,fixed,,price_page
T036,JINJJA Chicken,Seaweed Tofu,S$3.90,Jinjja Chicken Sides,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.90,fixed,,price_page
T036,JINJJA Chicken,Small,S$3.20,Jinjja Chicken Sides,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.20,fixed,,price_page
T036,JINJJA Chicken,Large,S$3.90,Jinjja Chicken Sides,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.90,fixed,,price_page
T036,JINJJA Chicken,Rice,S$1.50,Jinjja Chicken Sides,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,1.50,fixed,,price_page
T036,JINJJA Chicken,Small,S$2.60,Jinjja Chicken Beverages,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.60,fixed,,price_page
T036,JINJJA Chicken,Large,S$3.20,Jinjja Chicken Beverages,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.20,fixed,,price_page
T036,JINJJA Chicken,Small,S$2.60,Jinjja Chicken Beverages,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.60,fixed,,price_page
T036,JINJJA Chicken,Large,S$3.20,Jinjja Chicken Beverages,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.20,fixed,,price_page
T036,JINJJA Chicken,Small,S$2.60,Jinjja Chicken Beverages,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.60,fixed,,price_page
T036,JINJJA Chicken,Large,S$3.20,Jinjja Chicken Beverages,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.20,fixed,,price_page
T036,JINJJA Chicken,Small,S$2.60,Jinjja Chicken Beverages,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.60,fixed,,price_page
T036,JINJJA Chicken,Large,S$3.20,Jinjja Chicken Beverages,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.20,fixed,,price_page
T036,JINJJA Chicken,Small,S$2.60,Jinjja Chicken Beverages,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,2.60,fixed,,price_page
T036,JINJJA Chicken,Large,S$3.20,Jinjja Chicken Beverages,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.20,fixed,,price_page
T036,JINJJA Chicken,Small,S$3.20,Jinjja Chicken Beverages,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,3.20,fixed,,price_page
T036,JINJJA Chicken,Large,S$4.00,Jinjja Chicken Beverages,https://menuprices.sg/jinjja-chicken-singapore-menu/,,2026-08-03,Public web menu static snapshot,4.00,fixed,,price_page
T042,4Fingers Crispy Chicken,,,,https://www.4fingers.com.sg/menu,,2026-08-03,needs_manual_review: no structured priced rows extracted,,,,official_menu
T042,4Fingers Crispy Chicken,6Pcs Wingettes & Drumettes Combo,S$ 14.20,4 Fingers Crispy Chicken Popular 2024 Price,https://menuprices.sg/4-fingers-singapore-menu/,,2026-08-03,Public web menu static snapshot,14.20,fixed,,price_page
T042,4Fingers Crispy Chicken,12 Pcs Wingettes & Drumettes A La Carte,S$ 21.80,4 Fingers Crispy Chicken Popular 2024 Price,https://menuprices.sg/4-fingers-singapore-menu/,,2026-08-03,Public web menu static snapshot,21.80,fixed,,price_page
T042,4Fingers Crispy Chicken,Extra Signature Mix Combo,S$ 15.40,4 Fingers Crispy Chicken Popular 2024 Price,https://menuprices.sg/4-fingers-singapore-menu/,,2026-08-03,Public web menu static snapshot,15.40,fixed,,price_page
T042,4Fingers Crispy Chicken,Drumsticks Rice Box Combo,S$ 12.90,4 Fingers Crispy Chicken Popular 2024 Price,https://menuprices.sg/4-fingers-singapore-menu/,,2026-08-03,Public web menu static snapshot,12.90,fixed,,price_page
T042,4Fingers Crispy Chicken,6 Pcs Wingettes & Drumettes A La Carte,S$ 12.20,4 Fingers Crispy Chicken Popular 2024 Price,https://menuprices.sg/4-fingers-singapore-menu/,,2026-08-03,Public web menu static snapshot,12.20,fixed,,price_page
